op_index,task_name,task_args,trial,costs,all_cost,best_cost,best_all_cost,cmp
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2132,0.01126847125,1.7611255645751953,0.0014948679999999999,1.4520719051361084,0.6895083743279888
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2133,0.0032946959999999997,1.4470593929290771,0.0014948679999999999,1.4520719051361084,0.8785259258774432
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2134,0.02660748255,3.0516929626464844,0.0014948679999999999,1.4520719051361084,0.5574424152525351
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2135,0.01583903225,1.9399020671844482,0.0014948679999999999,1.4520719051361084,0.6371746194634066
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2136,0.0187459083,2.2164559364318848,0.0014948679999999999,1.4520719051361084,0.6112745986327477
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2137,0.006804530343749999,1.6814489364624023,0.0014948679999999999,1.4520719051361084,0.7670432601867991
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2138,0.00584049628125,1.5042798519134521,0.0014948679999999999,1.4520719051361084,0.7905261193060673
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2139,0.026805044400000005,2.6732237339019775,0.0014948679999999999,1.4520719051361084,0.5563053202695122
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2140,0.004638009424242425,1.3010447025299072,0.0014948679999999999,1.4520719051361084,0.825961181879242
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2141,0.0230300134,2.5475776195526123,0.0014948679999999999,1.4520719051361084,0.5796373818028149
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2142,0.0021938799599999998,1.4519474506378174,0.0014948679999999999,1.4520719051361084,0.941031293394145
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2143,0.0169207418,2.2882394790649414,0.0014948679999999999,1.4520719051361084,0.6270200274526794
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2144,0.0060766120312499994,1.5064325332641602,0.0014948679999999999,1.4520719051361084,0.7844343182313029
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2145,0.026904818999999996,2.7033281326293945,0.0014948679999999999,1.4520719051361084,0.5557342346155187
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2146,0.019231649250000003,2.4461007118225098,0.0014948679999999999,1.4520719051361084,0.6073423934207305
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2147,0.018180229750000002,2.118729591369629,0.0014948679999999999,1.4520719051361084,0.6159844218043633
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2148,0.00684024409375,1.7946760654449463,0.0014948679999999999,1.4520719051361084,0.7662386141274852
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2149,0.0077723459500000005,1.3305246829986572,0.0014948679999999999,1.4520719051361084,0.7466022514658858
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2150,0.0027176397833333335,1.431786298751831,0.0014948679999999999,1.4520719051361084,0.9081229887124613
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2151,0.01340845685,2.1713764667510986,0.0014948679999999999,1.4520719051361084,0.6627815838621385
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2152,0.003699612953488372,1.4925329685211182,0.0014948679999999999,1.4520719051361084,0.8607086279965416
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2153,0.05671872355,4.801240921020508,0.0014948679999999999,1.4520719051361084,0.44109676735985
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2154,0.0432668143,3.892484188079834,0.0014948679999999999,1.4520719051361084,0.48270915756728794
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2155,0.01284738225,2.088608980178833,0.0014948679999999999,1.4520719051361084,0.6693520416660046
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2157,0.0272473817,2.9564149379730225,0.0014948679999999999,1.4520719051361084,0.5537894811280434
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2158,0.02576756955,2.9571263790130615,0.0014948679999999999,1.4520719051361084,0.5623728120427834
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2159,0.0050636775625,1.4610249996185303,0.0014948679999999999,1.4520719051361084,0.8124641707842161
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2160,0.013501598649999998,2.1364121437072754,0.0014948679999999999,1.4520719051361084,0.6617175227514075
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2161,0.0406032367,3.510416030883789,0.0014948679999999999,1.4520719051361084,0.49247566586247277
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2162,0.0071448317499999995,1.5532748699188232,0.0014948679999999999,1.4520719051361084,0.759542066541663
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2163,0.0158912454,2.079754114151001,0.0014948679999999999,1.4520719051361084,0.636668746792381
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2164,0.0016498541320754715,1.371779203414917,0.0014948679999999999,1.4520719051361084,0.9848365729779042
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2165,0.02456309065,2.7604758739471436,0.0014948679999999999,1.4520719051361084,0.5697312274452325
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2168,0.016350444999999998,1.7044939994812012,0.0014948679999999999,1.4520719051361084,0.6322900197955079
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2169,0.005834110156250001,1.4531505107879639,0.0014948679999999999,1.4520719051361084,0.7906942821381517
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2170,0.02427425315,2.331197738647461,0.0014948679999999999,1.4520719051361084,0.5715494264235491
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2171,0.005487016375,1.6487090587615967,0.0014948679999999999,1.4520719051361084,0.8001224677089662
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2172,0.00918724585,1.2671880722045898,0.0014948679999999999,1.4520719051361084,0.720894992884858
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2173,0.0152936728,2.162203788757324,0.0014948679999999999,1.4520719051361084,0.6425603573942952
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2174,0.0038148224250000003,1.56303071975708,0.0014948679999999999,1.4520719051361084,0.8559949418083255
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2178,0.0035724430227272726,1.2924575805664062,0.0014948679999999999,1.4520719051361084,0.8660852103438743
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2179,0.00892501755,1.237621784210205,0.0014948679999999999,1.4520719051361084,0.725346140371367
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2180,0.0093363058,1.2670166492462158,0.0014948679999999999,1.4520719051361084,0.7184211000168664
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2201,0.003407262627450981,1.7277672290802002,0.0014948679999999999,1.4520719051361084,0.8733619576687056
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2202,0.002981434259259259,1.3659296035766602,0.0014948679999999999,1.4520719051361084,0.89388309822657
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2203,0.00593253184375,1.5353257656097412,0.0014948679999999999,1.4520719051361084,0.7881228018537894
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2204,0.002994713575,2.0830328464508057,0.0014948679999999999,1.4520719051361084,0.893199989421642
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2205,0.003347909021739131,1.5389595031738281,0.0014948679999999999,1.4520719051361084,0.8760631574022342
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2206,0.008263894150000001,1.6752598285675049,0.0014948679999999999,1.4520719051361084,0.7371760995443603
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2207,0.0033422714680851062,1.7084174156188965,0.0014948679999999999,1.4520719051361084,0.876322209885643
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2208,0.0022433550138888886,1.4789924621582031,0.0014948679999999999,1.4520719051361084,0.9376034051833387
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2209,0.0033789873695652174,1.4856882095336914,0.0014948679999999999,1.4520719051361084,0.8746428541622886
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2210,0.0147009589,1.9348273277282715,0.0014948679999999999,1.4520719051361084,0.6486360098062561
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2211,0.0021278301139240506,1.3826713562011719,0.0014948679999999999,1.4520719051361084,0.9457300700474464
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2212,0.0037020828372093025,1.505009412765503,0.0014948679999999999,1.4520719051361084,0.8606060438863764
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2213,0.0030127879629629627,1.4118854999542236,0.0014948679999999999,1.4520719051361084,0.8922750659016593
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2214,0.0233629247,2.5360934734344482,0.0014948679999999999,1.4520719051361084,0.5774313136903482
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2215,0.02257173325,2.4195752143859863,0.0014948679999999999,1.4520719051361084,0.5827269585919194
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2216,0.002339173073529412,1.3732855319976807,0.0014948679999999999,1.4520719051361084,0.9311744508079273
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2217,0.004537778735294117,1.4264841079711914,0.0014948679999999999,1.4520719051361084,0.8293194039752748
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2218,0.02017297135,2.22050404548645,0.0014948679999999999,1.4520719051361084,0.5999971102856021
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2219,0.0030291629019607844,1.6535866260528564,0.0014948679999999999,1.4520719051361084,0.8914418867994192
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2220,0.00922733305,1.7503764629364014,0.0014948679999999999,1.4520719051361084,0.720225756691312
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2221,0.007959171249999999,1.662748098373413,0.0014948679999999999,1.4520719051361084,0.742951180279474
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2222,0.0035185443555555552,1.3935410976409912,0.0014948679999999999,1.4520719051361084,0.8684219723411181
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2223,0.004351019914285714,1.3201019763946533,0.0014948679999999999,1.4520719051361084,0.8357794673172675
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2224,0.0050137359999999995,1.596050500869751,0.0014948679999999999,1.4520719051361084,0.813987702161502
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2226,0.00822162775,1.8227159976959229,0.0014948679999999999,1.4520719051361084,0.7379642848124354
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2227,0.010946480149999998,2.021390676498413,0.0014948679999999999,1.4520719051361084,0.6939645645318321
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2228,0.007817421199999999,1.5932576656341553,0.0014948679999999999,1.4520719051361084,0.7457133890784733
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2229,0.00572471709375,1.5077943801879883,0.0014948679999999999,1.4520719051361084,0.7936038184244584
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2230,0.01261055415,1.6831660270690918,0.0014948679999999999,1.4520719051361084,0.6722119845874438
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2231,0.0059603287812500004,1.5506110191345215,0.0014948679999999999,1.4520719051361084,0.7874042696862392
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2232,0.026035088350000003,2.6390483379364014,0.0014948679999999999,1.4520719051361084,0.560785212633188
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2233,0.00733441078125,1.643228530883789,0.0014948679999999999,1.4520719051361084,0.7555167125408689
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2234,0.011000077600000002,1.3993992805480957,0.0014948679999999999,1.4520719051361084,0.6932137833431818
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2235,0.00660298653125,1.564467430114746,0.0014948679999999999,1.4520719051361084,0.7716648206149546
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2236,0.0049108325625,1.3637669086456299,0.0014948679999999999,1.4520719051361084,0.8171753373599966
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2237,0.009115917849999999,1.34391450881958,0.0014948679999999999,1.4520719051361084,0.7220930316886798
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2238,0.02263930005,2.4060304164886475,0.0014948679999999999,1.4520719051361084,0.5822675236258431
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2239,0.010131538249999999,1.6989963054656982,0.0014948679999999999,1.4520719051361084,0.7058563813791118
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2240,0.013855816899999998,1.962416172027588,0.0014948679999999999,1.4520719051361084,0.6577368640761805
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2241,0.0022425473902439024,1.856626033782959,0.0014948679999999999,1.4520719051361084,0.9376587521740621
3,dense_large_batch.gpu,"(('TENSOR', (128, 768), 'float32'), ('TENSOR', (3072, 768), 'float32'), None, 'float32')",2242,0.002113721141025641,1.3705461025238037,0.0014948679999999999,1.4520719051361084,0.9467526731007773
